model,quantity
75247,100
75261,100
75274,100
75342,0
75343,0
75348,20
75012,0
75130,100
75363,20
75365,100
75377,20
75527,100
75387,20
75553,100
75626,100
75635,100
75637,0
75647,100
75648,100
75663,100
75662,0
75673,20
75677,0
75709,100
75745,0
75716,0
75767,0
75742,0
75829,0
75883,0
75885,0
75924,100
75978,0
75979,0
75985,20
76036,100
76230,100
76311,100
75930,100
76011,100
76180,100
76814,100
76767,20
76851,20
76858,20
76859,20
76881,20
76883,20
77004,100
77192,100
77062,100
77606,100
77618,100
77831,100
77872,0
78022,0
78045,100
77920,0
78035,100
78068,100
78039,100
78101,0
78130,0
78210,0
78111,0
78125,100
78185,0
78300,100
78464,0
78478,0
78543,100
78580,100
78730,0
78771,100
78834,100
78911,0
78961,0
78983,100
79013,0
79054,20
79095,0
79124,0
79240,0
79387,0
79396,0
79416,100
79580,100
79119,0
78855,100
79256,0
79398,100
79563,100
79734,0
79781,100
79792,100
79866,100
79867,100
79903,0
79927,100
79971,0
80052,100
80090,0
80095,100
80312,100
80470,100
80471,100
80500,100
80602,100
79932,100
80300,0
80510,100
80620,100
80901,0
81070,0
81073,0
81435,20
81523,0
81651,100
81716,0
81782,0
81784,0
82001,100
82020,100
82225,0
82209,20
82267,20
82282,20
82375,20
82402,100
82409,100
82415,100
82355,100
82694,0
82786,0
82952,100
82967,100
82610,100
83001,100
83017,100
82742,0
82831,100
85132,100
85190,100
87245,100
87301,100
87371,100
87435,100
87383,100
87453,100
87454,100
88675,100
88716,100
88849,100
88841,0
88859,100
88904,100
88907,100
88911,100
88936,100
88939,20
89007,100
89105,0
89101,20
89221,100
89192,100
89201,100
89229,100
89242,100
89281,0
89308,100
89345,100
89390,100
89294,0
89330,100
89335,100
89405,100
89412,100
89425,100
89441,100
89467,100
89473,100
89490,0
89518,100
89528,100
89542,100
90150,0
90184,20
99008,100
89561,100
90350,100
99033,100
99053,100
99035,100
99213,100
99240,100
99310,100
99315,100
99321,100
99101,100
99208,100
99416,100
99419,100
99421,100
99428,100
99436,100
99464,20
99586,0
99595,0
99653,0
99701,0
99704,0
99715,100
99850,100
99908,100
99911,0
99533,0
99634,0
99513,0
99589,0
99643,100
GV-1221,0
GV-1240,0
GV-0820,0
GV-0083,0
GV-0631,0
GV-0730,0
GV-1387,0
YG-00014,20
YG-00048,20
YG-00050,0
U8001,0
YG-00009,20
YG-00020,0
YG-00049,0
YG-00061,100
YG-00263,20
YG-00264,100
YG-00295,100
YG-00302,100
YG-00371,100
YG-00402,100
YG-00265,100
YG-00460,100
YG-00437,100
YG-00615,100
YG-02033,100
YG-02181,20
YG-02368,100
YG-02416,20
YG-02453,0
YG-02665,100
YG-02730,100
YG-02184,100
YG-02182,100
YG-02217,0
YG-02593,100
YG-03003,20
YG-03140,100
YG-03145,20
YG-03148,0
YG-03237,100
YG-03260,0
YG-03264,100
YG-03267,0
YG-03273,20
YG-03302,0
YG-03306,0
YG-03370,0
YG-03371,20
YG-03372,20
YG-03395,20
YG-04120,100
YG-04310,100
YG-04555,100
YG-04584,20
YG-04592,100
YG-04610,100
YG-04616,100
YG-04620,20
YG-04315,0
YG-04701,20
YG-04700,100
YG-05020,0
YG-05052,0
YG-05060,0
YG-05098,0
YG-05211,0
YG-05210,0
YG-05220,0
YG-05236,0
YG-05251,0
YG-05290,20
YG-05323,0
YG-05332,0
YG-05355,0
YG-05281,20
YG-05414,20
YG-05423,20
YG-07026,100
YG-05419,100
YG-07001,100
YG-07119,100
YG-07129,0
YG-07131,0
YG-07147,0
YG-07254,0
YG-07270,0
YG-08902,0
YG-08940,20
YG-08941,20
YG-08992,20
YG-09012,0
YG-09022,0
YG-09024,0
YG-09030,20
YG-09040,20
YG-09044,0
YG-09312,0
YG-09315,0
YG-09070,0
YG-09335,100
YG-10010,100
YG-20008,100
YG-09338,100
YG-20005,100
YG-20016,0
YG-20071,0
YG-20106,100
YG-20140,100
YG-20144,100
YG-20330,100
YT-0006,0
YT-0021,0
YT-0036,0
YT-01334,100
YT-0137,100
YT-0136,100
YT-01677,100
YT-0143,100
YT-01856,100
YT-01865,100
YT-01873,0
YT-01877,100
YT-01879,100
YT-0192,100
YT-01857,0
YT-02330,0
YT-02333,0
YT-02372,100
YT-02383,0
YT-02384,100
YT-02387,0
YT-02394,0
YT-0308,0
YT-0309,100
YT-0316,100
YT-0323,100
YT-0326,100
YT-0344,100
YT-0351,100
YT-0365,0
YT-0367,100
YT-0378,100
YT-0383,100
YT-0388,100
YT-04331,100
YT-0435,0
YT-04352,100
YT-04357,100
YT-04393,100
YT-04395,100
YT-04616,100
YT-04627,100
YT-0465,100
YT-04671,100
YT-04681,100
YT-0477,100
YT-0441,0
YT-0470,100
YT-04641,100
YT-04722,100
YT-0499,100
YT-04822,100
YT-0492,100
YT-0496,100
YT-05320,20
YT-05341,0
YT-05348,0
YT-05446,100
YT-05455,100
YT-05463,0
YT-05574,0
YT-05611,20
YT-05634,100
YT-05816,100
YT-05893,100
YT-0599,100
YT-05996,100
YT-06002,100
YT-06004,20
YT-06007,0
YT-06013,100
YT-060179,100
YT-06019,100
YT-060255,0
YT-060304,20
YT-0605,0
YT-06088,20
YT-0609,20
YT-06187,100
YT-06208,20
YT-0627,0
YT-06314,0
YT-0633,100
YT-0643,100
YT-060306,100
YT-05934,100
YT-060262,100
YT-06155,100
YT-06590,100
YT-0670,0
YT-06774,100
YT-06777,100
YT-067842,100
YT-06804,0
YT-06860,100
YT-06870,0
YT-06890,100
YT-068911,100
YT-0693,0
YT-07043,100
YT-07055,100
YT-07061,100
YT-07065,20
YT-07069,20
YT-0707,100
YT-0709,100
YT-0717,100
YT-0718,100
YT-07673,0
YT-07851,0
YT-07874,0
YT-0810,100
YT-0822,100
YT-08236,100
YT-0830,100
YT-08312,100
YT-08354,100
YT-08426,100
YT-08432,100
YT-0845,100
YT-08461,20
YT-08490,100
YT-08501,0
YT-06658,100
YT-06858,0
YT-0685,100
YT-06884,100
YT-07190,0
YT-0734,0
YT-07733,0
YT-07742,0
YT-07743,0
YT-07870,0
YT-08196,100
YT-07084,0
YT-08505,0
YT-085121,100
YT-085144,100
YT-08525,100
YT-08533,0
YT-08534,100
YT-08559,0
YT-085613,100
YT-08599,0
YT-08548,100
YT-08690,100
YT-08780,20
YT-08884,100
YT-08893,100
YT-088975,100
YT-08902,100
YT-08903,100
YT-08931,0
YT-08936,0
YT-08940,0
YT-08942,0
YT-0910,100
YT-0913,0
YT-09152,0
YT-09169,0
YT-09213,0
YT-09214,0
YT-09220,100
YT-0930,0
YT-09510,20
YT-09580,0
YT-0959,100
YT-09618,100
YT-09715,100
YT-09738,100
YT-09748,0
YT-0981,20
YT-0982,0
YT-09860,100
YT-10253,0
YT-10255,100
YT-10293,0
YT-10294,0
YT-10298,0
YT-1032,100
YT-1033,100
YT-1034,100
YT-1039,100
YT-1040,100
YT-1041,100
YT-1047,100
YT-1048,100
YT-1049,100
YT-1052,100
YT-10564,0
YT-10569,0
YT-10581,100
YT-1060,100
YT-10643,100
YT-10652,100
YT-1077,100
YT-1078,100
YT-1084,100
YT-1136,100
YT-1143,100
YT-1155,100
YT-1186,100
YT-1220,100
YT-1224,100
YT-0908,0
YT-10592,100
YT-1071,100
YT-1187,100
YT-1207,100
YT-10662,100
YT-10663,100
YT-1201,100
YT-1228,100
YT-1235,100
YT-1238,100
YT-1243,100
YT-12439,100
YT-1252,100
YT-12691,100
YT-1281,100
YT-1309,100
YT-1316,100
YT-1326,100
YT-12931,100
YT-1370,100
YT-1374,100
YT-1406,100
YT-1433,100
YT-1434,100
YT-1438,100
YT-1460,100
YT-1475,0
YT-14825,100
YT-1404,100
YT-1411,100
YT-1480,100
YT-1481,100
YT-14432,0
YT-14836,0
YT-1502,100
YT-1505,100
YT-1511,100
YT-1517,100
YT-15281,0
YT-15273,100
YT-15282,20
YT-1577,0
YT-15791,100
YT-1603,100
YT-1613,100
YT-1622,100
YT-1628,100
YT-1632,20
YT-1661,100
YT-1676,100
YT-1678,100
YT-1685,100
YT-16977,100
YT-17003,20
YT-1709,100
YT-1721,0
YT-17233,20
YT-17401,0
YT-17508,100
YT-17567,100
YT-17568,100
YT-17590,100
YT-17622,100
YT-17626,100
YT-1765,100
YT-176841,100
YT-18570,100
YT-18615,0
YT-18950,100
YT-18973,100
YT-1910,100
YT-1911,100
YT-1965,100
YT-1970,100
YT-1976,100
YT-19764,100
YT-1994,100
YT-19962,100
YT-19975,100
YT-17009,0
YT-1902,100
YT-19766,100
YT-1990,100
YT-17211,0
YT-17631,100
YT-17633,100
YT-19976,100
YT-19981,100
YT-20411,100
YT-20430,100
YT-2048,100
YT-20753,0
YT-2060,100
YT-2085,100
YT-20950,0
YT-20965,0
YT-20982,20
YT-20995,20
YT-20996,20
YT-21030,0
YT-21037,0
YT-21086,0
YT-2166,0
YT-2171,100
YT-217443,20
YT-21752,0
YT-21753,100
YT-21870,100
YT-21871,100
YT-2212,100
YT-2213,100
YT-2214,100
YT-2223,100
YT-2224,100
YT-21153,100
YT-2173,100
YT-2182,0
YT-21840,100
YT-22272,100
YT-22292,100
YT-22301,100
YT-22332,100
YT-22373,100
YT-2254,100
YT-22703,100
YT-2274,0
YT-22857,0
YT-22861,100
YT-22870,0
YT-22871,100
YT-2295,0
YT-2299,100
YT-2357,100
YT-23722,100
YT-23733,100
YT-2396,100
YT-2398,100
YT-2405,100
YT-24204,100
YT-24233,100
YT-24260,0
YT-2469,20
YT-24794,100
YT-2485,100
YT-2492,100
YT-25002,100
YT-25030,0
YT-2514,100
YT-2517,100
YT-2520,100
YT-2522,100
YT-25411,100
YT-25450,100
YT-25760,100
YT-25838,100
YT-25853,0
YT-25923,100
YT-25930,100
YT-2246,100
YT-2271,0
YT-2404,100
YT-24203,100
YT-2453,100
YT-2463,100
YT-2468,100
YT-25050,100
YT-25653,100
YT-25852,100
YT-25914,100
YT-22422,0
YT-24301,100
YT-25952,0
YT-25960,100
YT-25965,100
YT-25968,0
YT-25980,100
YT-2650,0
YT-2658,0
YT-2665,0
YT-2670,100
YT-25958,0
YT-2635,0
YT-2753,0
YT-2752,0
YT-28015,100
YT-2802,100
YT-2812,100
YT-282680,100
YT-28311,0
YT-28320,0
YT-28951,100
YT-28952,100
YT-28959,100
YT-28961,100
YT-2910,0
YT-2931,100
YT-2935,100
YT-2941,100
YT-28964,100
YT-2939,100
YT-2948,0
YT-2950,100
YT-2953,100
YT-2961,100
YT-2962,100
YT-2966,0
YT-2973,100
YT-2977,100
YT-2983,100
YT-2987,100
YT-2988,100
YT-2989,100
YT-2993,100
YT-3003,100
YT-3005,100
YT-30080,100
YT-30090,100
YT-30116,100
YT-3024,20
YT-30312,100
YT-30370,100
YT-30415,0
YT-30417,0
YT-30421,0
YT-30424,100
YT-30460,0
YT-30600,0
YT-30433,0
YT-3073,100
YT-29980,0
YT-29982,100
YT-30483,100
YT-3078,100
YT-31095,100
YT-3202,100
YT-3263,100
YT-3268,100
YT-3266,100
YT-3282,100
YT-3287,0
YT-3288,20
YT-33021,100
YT-3308,100
YT-3327,100
YT-3336,100
YT-3318,100
YT-3370,100
YT-33830,100
YT-33834,100
YT-33864,0
YT-33932,100
YT-33960,100
YT-33971,100
YT-33972,100
YT-3400,100
YT-3401,100
YT-3404,100
YT-3408,100
YT-3411,100
YT-3413,100
YT-3441,0
YT-33870,100
YT-3462,100
YT-34687,100
YT-34692,100
YT-35851,100
YT-35865,100
YT-35868,100
YT-35880,100
YT-3590,100
YT-3591,100
YT-36129,100
YT-36700,100
YT-36706,100
YT-36707,0
YT-36740,20
YT-36933,100
YT-36936,20
YT-36510,100
YT-36726,20
YT-36941,20
YT-36981,20
YT-37167,100
YT-3728,100
YT-37421,100
YT-37440,100
YT-37470,100
YT-3843,100
YT-38511,100
YT-38550,100
YT-39820,100
YT-40011,100
YT-40014,0
YT-41603,100
YT-3736,100
YT-3832,100
YT-38741,100
YT-38875,100
YT-4110,100
YT-4120,100
YT-4140,100
YT-4164,100
YT-4174,100
YT-37220,0
YT-4181,100
YT-4182,100
YT-41932,100
YT-41935,100
YT-41944,100
YT-419506,100
YT-41951,100
YT-41961,20
YT-4188,100
YT-419772,100
YT-419799,20
YT-419847,100
YT-419856,100
YT-4202,100
YT-42033,0
YT-4215,100
YT-42153,100
YT-4204,100
YT-42310,100
YT-42329,100
YT-42332,100
YT-42355,100
YT-42383,100
YT-43405,100
YT-4375,100
YT-4390,100
YT-439363,100
YT-439375,100
YT-439384,100
YT-4354,100
YT-43960,100
YT-43962,100
YT-44052,100
YT-44053,0
YT-44058,100
YT-44060,0
YT-44065,100
YT-44070,100
YT-44071,0
YT-44104,100
YT-44112,100
YT-44122,100
YT-44136,100
YT-44210,0
YT-44202,100
YT-44206,100
YT-44217,100
YT-44225,100
YT-44232,100
YT-44239,100
YT-4434,100
YT-4437,100
YT-4446,100
YT-4456,100
YT-44643,100
YT-44685,0
YT-44690,100
YT-44700,100
YT-44751,100
YT-44784,100
YT-44789,100
YT-44830,100
YT-44863,100
YT-4493,100
YT-4502,100
YT-44676,100
YT-44688,100
YT-4516,100
YT-4519,100
YT-45280,100
YT-45282,100
YT-45480,100
YT-45485,100
YT-4564,0
YT-45741,0
YT-4590,100
YT-4602,100
YT-4623,100
YT-46273,100
YT-4562,100
YT-4711,100
YT-47121,100
YT-47143,100
YT-47200,0
YT-47554,100
YT-47555,100
YT-4758,100
YT-47658,100
YT-4766,100
YT-4768,0
YT-47777,100
YT-47868,100
YT-47881,100
YT-47890,100
YT-47913,100
YT-47933,0
YT-48200,100
YT-47145,100
YT-47330,0
YT-4907,100
YT-51303,100
YT-51906,100
YT-5212,100
YT-52246,100
YT-5230,100
YT-52317,0
YT-52621,100
YT-52740,100
YT-5262,100
YT-54101,100
YT-54200,100
YT-54523,0
YT-54540,100
YT-54551,100
YT-54552,0
YT-54560,0
YT-54313,100
YT-54581,0
YT-54642,0
YT-54741,100
YT-55052,0
YT-55212,100
YT-5538,0
YT-55391,0
YT-5541,20
YT-55582,0
YT-55660,100
YT-55675,100
YT-55749,20
YT-55753,0
YT-55756,0
YT-55849,20
YT-5820,0
YT-5838,100
YT-58954,100
YT-58962,100
YT-5913,100
YT-59155,20
YT-59162,100
YT-59166,0
YT-59176,0
YT-59180,20
YT-59182,20
YT-59184,0
YT-5926,0
YT-59940,100
YT-59971,100
YT-59975,100
YT-60004,100
YT-6003,100
YT-6017,100
YT-6023,100
YT-6032,100
YT-60323,100
YT-60372,100
YT-60373,100
YT-54300,0
YT-5500,100
YT-5503,100
YT-5507,100
YT-5533,100
YT-55381,20
YT-55803,100
YT-5902,100
YT-59164,0
YT-59165,100
YT-5935,0
YT-5947,100
YT-60379,100
YT-5802,0
YT-60426,100
YT-60433,100
YT-60444,100
YT-60480,100
YT-60621,100
YT-60628,20
YT-6063,100
YT-6067,0
YT-6068,0
YT-60686,100
YT-60687,0
YT-60731,0
YT-6101,100
YT-6110,0
YT-6138,0
YT-6150,100
YT-6116,100
YT-6161,100
YT-6164,100
YT-61691,0
YT-61715,100
YT-6162,100
YT-61724,100
YT-61751,100
YT-6183,100
YT-6189,100
YT-6194,100
YT-6219,100
YT-62246,100
YT-62268,100
YT-62341,100
YT-62359,0
YT-6244,100
YT-6247,100
YT-62827,0
YT-6331,100
YT-6340,100
YT-6344,100
YT-6346,0
YT-6355,100
YT-6359,100
YT-63880,0
YT-63953,100
YT-6404,100
YT-6405,100
YT-64113,100
YT-64256,0
YT-64272,100
YT-64320,100
YT-6441,100
YT-6444,100
YT-6452,100
YT-65066,0
YT-65071,100
YT-65072,100
YT-6513,100
YT-67380,100
YT-67440,100
YT-6753,100
YT-6756,0
YT-68006,100
YT-70025,100
YT-70564,100
YT-70565,100
YT-70567,100
YT-70569,0
YT-70632,100
YT-70634,100
YT-70636,100
YT-70654,100
YT-70658,0
YT-70671,0
YT-70676,100
YT-70695,20
YT-70770,100
YT-70782,100
YT-70786,100
YT-70787,100
YT-70853,100
YT-70870,100
YT-70991,100
YT-71094,100
YT-71655,100
YT-71702,100
YT-7200,100
YT-72020,100
YT-72115,100
YT-72121,100
YT-72243,100
YT-72245,100
YT-72270,100
YT-72307,100
YT-72322,100
YT-72453,20
YT-72500,0
YT-72960,100
YT-72978,0
YT-72982,100
YT-72990,100
YT-72996,100
YT-7300,100
YT-73023,100
YT-62239,20
YT-62822,100
YT-6343,100
YT-6424,100
YT-6581,100
YT-6582,100
YT-6611,100
YT-7082,100
YT-72995,100
YT-72004,100
YT-73055,20
YT-73096,0
YT-73127,100
YT-73131,100
YT-73201,100
YT-73270,0
YT-7367,100
YT-73855,100
YT-73935,100
YT-73937,100
YT-74141,100
YT-74220,100
YT-742421,100
YT-74261,20
YT-74262,100
YT-74283,0
YT-74288,100
YT-7430,100
YT-74371,20
YT-74624,100
YT-74631,20
YT-73125,0
YT-7369,100
YT-73700,100
YT-74642,100
YT-74651,100
YT-74658,100
YT-74659,100
YT-74678,0
YT-74681,0
YT-74685,0
YT-74699,100
YT-74728,100
YT-74729,100
YT-74743,0
YT-74852,100
YT-74920,100
YT-75002,100
YT-7506,100
YT-7510,0
YT-75121,100
YT-75201,0
YT-75260,100
YT-7529,100
YT-7530,0
YT-7534,100
YT-75360,100
YT-75370,100
YT-75460,100
YT-76051,100
YT-77540,100
YT-77893,0
YT-77905,0
YT-78014,100
YT-78021,100
YT-78040,100
YT-74236,100
YT-74752,0
YT-7728,0
YT-7751,100
YT-7804,0
YT-78051,100
YT-75311,0
YT-78076,0
YT-7809,0
YT-78162,0
YT-78429,100
YT-78430,100
YT-78434,100
YT-78438,100
YT-78444,100
YT-78445,100
YT-78450,100
YT-78479,100
YT-78486,100
YT-78492,100
YT-78494,100
YT-78496,100
YT-78498,100
YT-7813,0
YT-78499,100
YT-78600,100
YT-78618,100
YT-78621,100
YT-78623,100
YT-78625,100
YT-78800,100
YT-78807,100
YT-78809,100
YT-78817,100
YT-78831,100
YT-79070,0
YT-79072,100
YT-79083,100
YT-79092,100
YT-79100,100
YT-79110,100
YT-79112,100
YT-79172,100
YT-79174,100
YT-79184,100
YT-79202,100
YT-79203,100
YT-79232,0
YT-79241,100
YT-79242,100
YT-79250,20
YT-79251,0
YT-79255,0
YT-79360,100
YT-79363,100
YT-79370,100
YT-79376,20
YT-79379,100
YT-79386,100
YT-79392,100
YT-79441,0
YT-79442,0
YT-79445,0
YT-79544,100
YT-79553,100
YT-79562,100
YT-79622,100
YT-79731,100
YT-79732,100
YT-79730,100
YT-79950,100
YT-79971,100
YT-79973,0
YT-79977,100
YT-79979,100
YT-8005,100
YT-80080,0
YT-80153,0
YT-80162,100
YT-80173,100
YT-80175,20
YT-80182,100
YT-8025,20
YT-80287,100
YT-8034,100
YT-80402,100
YT-80409,100
YT-80445,0
YT-80464,20
YT-80469,100
YT-80471,0
YT-80493,0
YT-80494,0
YT-80495,0
YT-80506,0
YT-80509,20
YT-80516,20
YT-80529,100
YT-80530,20
YT-80531,100
YT-80573,0
YT-80575,0
YT-80591,100
YT-80576,0
YT-805945,100
YT-805958,100
YT-805962,100
YT-805980,100
YT-80621,100
YT-80623,100
YT-80641,100
YT-80647,100
YT-80648,100
YT-80654,100
YT-80657,100
YT-80661,100
YT-80668,100
YT-80683,100
YT-80705,0
YT-80751,100
YT-80755,100
YT-80797,0
YT-80834,100
YT-80838,100
YT-80846,100
YT-808505,100
YT-808703,100
YT-80909,20
YT-80930,100
YT-80932,100
YT-80936,20
YT-80941,100
YT-80954,0
YT-80961,0
YT-80962,0
YT-81021,0
YT-81028,100
YT-8106,100
YT-80942,0
YT-81482,0
YT-81483,0
YT-81593,100
YT-81594,100
YT-81651,100
YT-81799,0
YT-818216,100
YT-81823,0
YT-818231,100
YT-81826,0
YT-81844,0
YT-81849,0
YT-81003,100
YT-81860,100
YT-81817,0
YT-81903,0
YT-81956,100
YT-82080,100
YT-82089,0
YT-82096,100
YT-82099,100
YT-82100,100
YT-821024,0
YT-82104,100
YT-82116,20
YT-82134,0
YT-82135,0
YT-82142,100
YT-82148,0
YT-82173,100
YT-82175,20
YT-82189,100
YT-822100,100
YT-822107,0
YT-82220,100
YT-82234,0
YT-82282,100
YT-82293,0
YT-81983,100
YT-82150,0
YT-82240,100
YT-82242,100
YT-82333,0
YT-82334,0
YT-82354,100
YT-82355,20
YT-82455,0
YT-82500,100
YT-82595,100
YT-82597,100
YT-82612,100
YT-82613,20
YT-8273,100
YT-82753,100
YT-827721,20
YT-827724,0
YT-827726,0
YT-82790,100
YT-82799,100
YT-82802,100
YT-828033,100
YT-82806,100
YT-82807,100
YT-828136,100
YT-82565,100
YT-82744,100
YT-82826,100
YT-828332,100
YT-828334,100
YT-828336,100
YT-828338,100
YT-828359,100
YT-8283811,100
YT-82842,0
YT-82849,0
YT-82912,100
YT-82924,100
YT-82937,0
YT-829604,0
YT-82970,0
YT-82972,100
YT-829788,100
YT-83031,0
YT-8305,20
YT-83085,0
YT-83111,100
YT-83130,20
YT-83144,100
YT-83146,100
YT-83221,100
YT-83238,100
YT-83296,100
YT-82881,100
YT-83386,100
YT-83390,100
YT-83399,100
YT-83401,100
YT-83394,100
YT-83455,100
YT-83457,100
YT-834595,100
YT-83462,100
YT-83481,20
YT-83497,0
YT-8356,0
YT-8362,0
YT-83801,100
YT-8448,0
YT-84583,0
YT-845833,20
YT-846013,0
YT-846063,20
YT-84581,0
YT-84910,20
YT-84928,0
YT-849299,100
YT-84937,100
YT-84940,100
YT-849475,100
YT-84951,100
YT-84931,100
YT-84976,20
YT-84981,100
YT-84991,0
YT-85005,100
YT-85015,100
YT-850201,0
YT-85047,100
YT-85140,0
YT-85173,100
YT-85177,100
YT-85200,100
YT-852094,0
YT-85286,20
YT-85291,0
YT-85300,100
YT-852085,20
YT-85537,0
YT-855470,100
YT-855478,100
YT-855480,100
YT-855483,100
YT-855488,100
YT-85743,0
YT-85803,100
YT-85870,100
YT-85874,0
YT-85875,0
YT-86161,100
YT-861914,20
YT-861944,20
YT-861945,20
YT-861946,20
YT-861947,20
YT-861953,20
YT-861973,100
YT-861974,20
YT-861975,20
YT-861982,20
YT-86446,0
YT-86705,0
YT-86763,0
YT-86855,100
YT-86857,100
YT-86951,20
YT-86952,20
YT-87440,0
YT-87740,100
YT-8791,100
YT-8802,100
YT-88052,100
YT-88178,100
YT-88183,100
YT-88212,100
YT-88290,100
YT-88292,20
YT-8824,100
YT-8834,100
YT-8845,100
YT-8865,100
YT-88750,100
YT-8876,100
YT-89013,100
YT-89060,100
YT-89061,100
YT-89080,100
YT-8950,0
YT-8966,0
YT-8973,100
YT-8993,100
YT-89934,100
YT-90100,20
YT-90120,0
YT-99571,0
YT-996503,0
YT-99690,100
YT-89510,100
YT-9940,100
00610,0
03160,100
03241,0
03245,100
03221,100
03940,100
04452,100
04490,100
04582,0
04584,0
04591,0
04592,100
04593,0
04594,0
04610,100
04620,100
04630,100
04720,100
04721,100
04680,0
04739,0
05540,100
05319,100
05325,100
05770,100
05772,0
05804,20
05913,0
05924,100
06005,100
06120,100
06140,100
06290,100
06330,100
06331,100
06360,0
06370,100
06394,100
06399,100
06470,100
06500,100
06540,100
06640,100
06930,100
06978,100
06982,100
06532,100
06795,100
06796,100
06988,0
07664,100
07665,100
08190,100
07984,100
07986,0
07987,100
07988,100
08288,100
08316,100
08300,0
08554,100
08558,100
08665,100
08786,100
08781,100
08782,100
08828,0
08837,100
08845,20
08873,100
09054,0
09180,100
09336,0
09375,100
09385,100
09463,100
09470,100
09477,100
09532,100
09533,100
09589,20
09636,100
09638,100
09051,0
09365,100
09465,100
09446,0
09479,0
10003,0
10012,100
10109,100
10122,100
12200,100
15006,100
15100,100
15130,100
16555,100
17303,100
17606,100
18300,100
18350,100
18357,0
18361,100
18470,100
18790,100
18810,100
20200,100
20500,100
20850,100
21686,100
12500,100
17508,100
21200,100
21250,100
21300,100
17497,100
17498,100
18003,100
18021,100
18377,100
21655,20
21961,100
22550,100
22571,100
22590,100
22617,100
22720,100
23315,100
18374,100
19755,100
21705,100
23321,0
23324,0
23372,100
23378,0
23394,100
23395,100
23393,100
23399,100
23416,100
23411,20
23693,100
23694,100
23750,100
23660,100
23752,100
23840,100
23860,100
23862,100
23960,100
23990,100
24120,0
24140,0
24340,100
24121,0
24130,0
24940,0
24963,100
24965,100
24966,0
25161,100
25301,100
25310,100
25307,0
25351,100
25405,100
25411,100
25830,100
25513,100
27333,0
27540,0
26225,100
27811,100
27812,100
28371,100
28631,100
28755,100
29100,0
29312,100
29313,100
30390,100
30340,100
30420,100
30534,0
32204,0
32625,100
32705,100
32922,100
32924,0
32925,100
33000,100
33002,100
33087,100
34205,100
34212,20
34947,20
34184,100
35062,100
35010,0
35300,100
35355,100
35368,0
35430,100
35580,0
35582,0
35608,0
35625,20
35672,20
35700,100
35763,100
35800,20
35817,0
35777,100
35808,20
35826,100
35855,0
35877,100
35890,0
35899,100
36014,100
36034,100
37103,100
37112,100
38402,100
38406,100
38490,100
38500,100
40018,100
40050,100
40054,100
40056,100
43021,0
43040,0
43050,100
45020,100
45160,100
48000,100
48050,100
48060,100
49774,20
49840,100
40700,0
43060,20
43062,100
45012,100
49773,0
48350,100
49780,0
50230,0
50630,0
51040,100
51049,100
51130,0
51170,100
51200,100
51320,100
51682,100
51720,100
51721,0
51722,100
51741,100
52170,0
52657,100
52660,100
51693,100
52661,100
52790,100
53130,100
53140,100
53450,100
53460,100
54080,20
54081,100
54610,100
54620,100
54680,100
54830,100
54834,20
54498,0
54855,100
54900,20
55200,100
55625,0
55690,100
56060,100
56629,0
56640,100
56780,100
56790,20
57092,20
57610,100
57613,100
57160,100
57640,100
57612,100
58150,0
58240,100
58600,100
58440,0
58455,0
58520,0
60887,100
58570,0
60750,100
60913,100
60936,100
60957,100
60966,100
61070,20
60990,0
61040,100
61060,100
61150,0
61160,100
61377,0
61379,0
62174,0
64370,100
65015,0
65260,100
64310,100
65022,0
65023,0
65451,100
65046,0
65470,100
65480,100
65483,100
65495,0
64402,0
65491,0
65844,100
66310,20
66841,100
65700,100
66410,100
66302,100
66720,100
66932,0
67111,0
67120,0
67122,0
67161,100
67182,0
67204,20
67440,0
67470,0
67564,0
67200,0
67572,0
67573,0
67530,100
67781,100
67791,100
67814,0
67905,100
68260,20
68272,20
67877,100
67884,100
68360,0
68470,100
68503,20
68622,0
68793,20
68800,0
68830,0
69202,0
69307,0
69315,100
69334,0
69464,0
69553,0
69562,0
69565,0
69620,0
69860,100
70280,100
70330,100
71080,100
71591,100
70201,100
71636,100
71638,100
71805,100
71814,100
71815,100
71822,100
71823,100
71829,100
71857,100
72001,0
72011,0
72012,0
72100,100
72352,100
72356,100
72501,100
72510,100
72617,100
72802,0
72803,0
72827,0
72833,0
72921,0
72939,20
72952,100
73260,100
73413,100
73500,100
73522,0
73539,0
73562,100
73567,100
73781,100
73787,100
73788,100
73790,100
72933,100
72935,100
72985,20
72996,100
73533,0
73783,100
73801,100
73831,0
73833,0
73026,20
73035,100
73884,100
73892,100
73893,100
73932,100
73935,100
73939,20
73875,100
73032,100
73203,0
73936,20
73973,0
74070,100
74073,100
74103,0
74131,100
74126,100
74150,0
74160,0
74420,100
74451,100
74117,100
74143,0
74174,0
74220,0
74240,100
74468,100
74501,100
74504,100
74580,100
74601,100
74602,100
74628,100
74658,100
74659,100
74724,100
74742,0
74744,0
74689,0
74861,100
74863,100
74883,0
74922,100
74941,0
74973,100
75124,100
75125,100
75140,100
75238,100
75245,100
75341,0
75050,100
75060,100
75133,100
75233,100
75201,100
75347,0
75351,20
75367,100
75384,100
75381,100
75383,100
75388,100
75537,100
75465,100
75484,0
75545,0
75551,100
75556,0
75535,100
75559,100
75625,0
75633,100
75639,100
75624,100
75631,100
75665,0
75675,20
75676,20
